1	0
2	1
3	1
4	0
5	1
6	0
7	1
8	1
9	1
10	1
11	0
12	2
13	2
14	0
15	5
16	1
17	0
18	8
19	0
20	5
21	4
22	5
23	2
24	5
25	0
26	5
27	2
28	1
29	0
30	2
31	2
32	0
33	1
34	2
35	2
36	2
37	3
38	0
39	0
40	2
41	0
42	2
43	3
44	1
45	1
46	7
47	5
48	0
49	5
50	1
51	2
52	2
53	2
54	1
55	2
56	3
57	1
58	0
59	3
60	2
61	0
